Order_ID,Customer_Name,Product,Manufacturing_Plant,Export_Country,Import_Country,Shipping_Mode,Order_Date,Ship_Date,Quantity,Unit_Price,Cost,Revenue,Profit
10348,Customer_404,Auto Parts,Plant C,Vietnam,UAE,Air,2023-01-18,2023-02-16,348,46.08,12163.94,16036.82,3872.88
10349,Customer_31,Electronics,Plant C,China,UK,Air,2023-10-17,2023-10-30,12,213.45,1945.31,2561.35,616.05
10350,Customer_182,Textiles,Plant C,China,France,Road,2023-05-25,2023-06-16,298,101.64,21773.66,30288.02,8514.37
10351,Customer_383,Auto Parts,Plant B,Germany,UK,Road,2023-12-24,2023-12-28,58,56.57,2365.87,3281.34,915.47
10352,Customer_264,Electronics,Plant B,USA,USA,Air,2023-01-12,2023-01-17,341,480.38,100873.83,163810.79,62936.96
10353,Customer_49,Electronics,Plant A,China,UK,Road,2024-01-30,2024-02-13,424,243.56,67551.3,103270.1,35718.8
10354,Customer_189,Electronics,Plant C,China,UK,Sea,2023-01-24,2023-02-05,351,307.6,88683.16,107968.22,19285.06
10355,Customer_74,Textiles,Plant B,China,UK,Road,2024-01-17,2024-02-15,189,425.84,52459.48,80483.48,28024.01
10356,Customer_474,Electronics,Plant C,USA,UK,Road,2023-04-23,2023-05-03,453,409.23,137673.1,185382.8,47709.71
10357,Customer_32,Electronics,Plant B,India,UAE,Road,2023-12-28,2024-01-12,137,402.05,35052.62,55080.6,20027.99
10358,Customer_63,Steel Sheets,Plant A,Germany,Australia,Sea,2023-04-05,2023-04-13,245,167.02,26392.14,40918.71,14526.57
10359,Customer_307,Pharma Drugs,Plant A,India,USA,Air,2023-09-02,2023-09-23,276,257.0,47023.97,70932.44,23908.47
10360,Customer_318,Steel Sheets,Plant C,Germany,USA,Road,2024-01-11,2024-01-13,137,103.67,10682.29,14202.96,3520.67
10361,Customer_450,Auto Parts,Plant A,India,UAE,Road,2023-04-22,2023-05-05,315,424.54,83543.44,133731.44,50188.0
10362,Customer_479,Textiles,Plant C,Vietnam,UK,Air,2023-01-25,2023-02-06,160,91.09,11200.76,14574.48,3373.71
10363,Customer_295,Pharma Drugs,Plant A,Vietnam,France,Sea,2023-10-07,2023-10-27,61,61.08,2507.61,3725.63,1218.02
10364,Customer_221,Auto Parts,Plant A,India,Australia,Air,2023-06-01,2023-06-10,184,317.0,49088.9,58327.66,9238.76
10365,Customer_442,Auto Parts,Plant C,Vietnam,UK,Air,2023-10-03,2023-10-27,142,20.73,2268.0,2944.08,676.08
10366,Customer_281,Auto Parts,Plant B,Vietnam,France,Road,2023-10-17,2023-11-06,47,200.66,6943.05,9431.04,2487.99
10367,Customer_298,Pharma Drugs,Plant C,India,USA,Air,2023-09-02,2023-09-09,115,46.63,3797.52,5362.81,1565.29
10368,Customer_468,Electronics,Plant B,Vietnam,Australia,Sea,2023-05-29,2023-06-06,159,190.69,18287.59,30319.57,12031.98
10369,Customer_462,Pharma Drugs,Plant A,USA,France,Sea,2024-04-04,2024-04-24,457,107.78,29896.27,49254.11,19357.84
10370,Customer_127,Steel Sheets,Plant C,India,Australia,Sea,2023-11-01,2023-11-14,368,263.09,80114.61,96815.92,16701.32
10371,Customer_467,Electronics,Plant A,Germany,UK,Road,2023-10-08,2023-10-31,288,488.53,90485.0,140696.04,50211.05
10372,Customer_119,Auto Parts,Plant B,Vietnam,UK,Sea,2024-03-17,2024-04-06,462,399.77,155158.39,184691.91,29533.52
10373,Customer_365,Steel Sheets,Plant C,Germany,France,Sea,2023-06-24,2023-06-28,67,350.57,15137.17,23488.41,8351.24
10374,Customer_360,Textiles,Plant A,China,USA,Sea,2023-10-23,2023-11-15,107,67.83,5913.31,7257.35,1344.04
10375,Customer_81,Pharma Drugs,Plant A,Germany,France,Air,2024-05-08,2024-05-13,21,324.75,5028.12,6819.74,1791.62
10376,Customer_413,Electronics,Plant A,China,USA,Sea,2024-05-06,2024-06-01,147,89.29,9090.42,13125.57,4035.15
10377,Customer_298,Pharma Drugs,Plant C,Vietnam,France,Air,2023-04-10,2023-05-02,417,284.33,75774.21,118566.4,42792.19
10378,Customer_292,Pharma Drugs,Plant C,USA,UK,Sea,2024-04-27,2024-05-26,269,111.62,20102.4,30026.66,9924.27
10379,Customer_226,Pharma Drugs,Plant C,Germany,UK,Road,2023-05-23,2023-06-06,168,32.24,3436.54,5416.82,1980.28
10380,Customer_485,Electronics,Plant A,Germany,UK,Road,2023-09-27,2023-10-13,154,61.02,6574.82,9396.5,2821.68
10381,Customer_176,Steel Sheets,Plant C,China,USA,Road,2023-12-31,2024-01-17,77,391.75,25235.17,30164.74,4929.56
10382,Customer_420,Steel Sheets,Plant C,China,UK,Road,2024-03-17,2024-04-10,410,96.42,25760.34,39532.75,13772.41
10383,Customer_430,Electronics,Plant C,Vietnam,USA,Air,2023-02-06,2023-02-12,466,173.79,58998.97,80984.33,21985.36
10384,Customer_409,Auto Parts,Plant B,India,UAE,Air,2024-05-22,2024-06-07,470,158.82,58755.16,74644.97,15889.81
10385,Customer_321,Steel Sheets,Plant A,Vietnam,France,Air,2024-05-30,2024-06-11,426,466.71,139444.47,198816.44,59371.98
10386,Customer_344,Electronics,Plant C,India,Australia,Sea,2023-08-21,2023-09-10,34,359.21,7926.89,12213.29,4286.4
10387,Customer_72,Electronics,Plant C,India,France,Air,2024-02-26,2024-03-25,360,467.97,118847.02,168469.28,49622.26
10388,Customer_290,Textiles,Plant A,Vietnam,UAE,Road,2024-05-05,2024-05-21,212,441.93,60584.06,93688.17,33104.11
10389,Customer_369,Steel Sheets,Plant A,India,USA,Road,2024-03-18,2024-04-14,332,385.43,108245.71,127961.86,19716.15
10390,Customer_17,Pharma Drugs,Plant B,Vietnam,Australia,Air,2023-11-12,2023-11-29,128,468.72,37069.46,59996.61,22927.16
10391,Customer_192,Electronics,Plant B,India,USA,Sea,2023-06-17,2023-06-19,440,157.73,56543.06,69402.04,12858.98
10392,Customer_108,Steel Sheets,Plant B,India,UAE,Sea,2023-01-11,2023-01-26,330,360.1,95874.86,118834.46,22959.6
10393,Customer_58,Steel Sheets,Plant A,China,UAE,Road,2023-08-31,2023-09-22,138,257.28,26453.82,35504.9,9051.08
10394,Customer_468,Textiles,Plant A,India,USA,Road,2023-12-12,2023-12-27,239,273.72,49681.05,65418.95,15737.89
10395,Customer_19,Auto Parts,Plant C,Vietnam,Australia,Road,2023-11-09,2023-11-22,327,413.39,96249.32,135177.83,38928.51
10396,Customer_179,Pharma Drugs,Plant B,Vietnam,France,Air,2023-12-21,2024-01-12,50,307.8,9971.01,15390.01,5419.0
10397,Customer_333,Auto Parts,Plant B,China,UK,Sea,2024-03-19,2024-04-06,111,272.66,18567.7,30265.73,11698.03
10398,Customer_75,Textiles,Plant B,India,UK,Air,2024-05-07,2024-05-15,40,149.33,4038.9,5973.3,1934.4
10399,Customer_356,Pharma Drugs,Plant B,India,USA,Air,2024-04-02,2024-04-16,118,73.52,6939.19,8674.87,1735.68
10400,Customer_331,Auto Parts,Plant B,Germany,UK,Road,2024-02-02,2024-03-03,40,23.67,730.65,946.78,216.14
10401,Customer_95,Electronics,Plant A,India,Australia,Air,2023-11-17,2023-11-28,27,100.81,2267.76,2721.98,454.22
10402,Customer_402,Electronics,Plant A,USA,USA,Air,2023-05-06,2023-06-02,310,384.79,78249.62,119284.72,41035.1
10403,Customer_370,Textiles,Plant B,Germany,USA,Sea,2023-09-22,2023-10-09,11,74.22,556.03,816.45,260.42
10404,Customer_377,Steel Sheets,Plant B,Vietnam,UAE,Road,2023-09-29,2023-10-20,26,326.5,6219.46,8488.88,2269.42
10405,Customer_88,Textiles,Plant B,USA,UK,Sea,2024-03-19,2024-03-29,472,347.84,112762.27,164181.35,51419.08
10406,Customer_326,Textiles,Plant A,Germany,France,Road,2023-11-03,2023-11-23,138,325.85,33986.32,44967.55,10981.23
10407,Customer_158,Steel Sheets,Plant C,India,UAE,Sea,2024-04-11,2024-05-08,45,341.48,12994.33,15366.75,2372.42
10408,Customer_426,Textiles,Plant B,Germany,USA,Road,2023-09-15,2023-09-22,273,464.89,78733.48,126916.32,48182.84
10409,Customer_228,Textiles,Plant C,Vietnam,France,Sea,2023-01-07,2023-02-06,222,426.72,68084.36,94731.25,26646.89
10410,Customer_37,Auto Parts,Plant B,USA,UK,Road,2024-01-02,2024-01-04,186,419.64,51824.1,78052.97,26228.87
10411,Customer_143,Electronics,Plant A,India,USA,Sea,2024-05-29,2024-06-24,41,100.9,2969.27,4136.9,1167.63
10412,Customer_339,Pharma Drugs,Plant C,Vietnam,UAE,Air,2023-07-26,2023-08-19,301,223.02,49071.63,67128.13,18056.49
10413,Customer_111,Pharma Drugs,Plant C,India,France,Sea,2023-05-21,2023-06-06,274,95.87,18901.78,26267.7,7365.92
10414,Customer_165,Textiles,Plant A,India,UAE,Air,2023-08-08,2023-08-12,141,141.25,16420.09,19915.74,3495.65
10415,Customer_82,Textiles,Plant B,Germany,Australia,Sea,2023-03-29,2023-04-06,425,96.63,25706.84,41067.88,15361.05
10416,Customer_238,Textiles,Plant A,India,France,Air,2023-07-16,2023-07-27,145,221.77,22685.08,32157.1,9472.03
10417,Customer_364,Textiles,Plant C,China,France,Air,2023-06-12,2023-07-09,388,475.52,144199.73,184502.61,40302.89
10418,Customer_465,Pharma Drugs,Plant B,Vietnam,Australia,Air,2024-04-10,2024-04-22,341,459.18,105862.72,156581.06,50718.34
10419,Customer_359,Auto Parts,Plant C,India,UAE,Sea,2023-05-17,2023-06-04,156,309.9,37119.07,48344.26,11225.2
10420,Customer_229,Auto Parts,Plant A,China,France,Air,2023-10-12,2023-10-15,324,74.09,18805.5,24005.55,5200.05
10421,Customer_63,Steel Sheets,Plant A,Vietnam,UAE,Air,2024-01-22,2024-01-31,154,453.14,50357.47,69783.86,19426.38
10422,Customer_121,Electronics,Plant C,USA,France,Air,2023-04-09,2023-05-09,181,285.72,41785.33,51714.93,9929.6
10423,Customer_335,Electronics,Plant C,China,France,Sea,2024-05-18,2024-06-17,229,448.84,75733.77,102784.88,27051.11
10424,Customer_256,Auto Parts,Plant C,China,France,Sea,2023-02-05,2023-02-27,269,241.79,41293.17,65042.59,23749.42
10425,Customer_17,Textiles,Plant A,India,France,Road,2023-04-30,2023-05-26,78,126.9,7609.22,9898.56,2289.34
10426,Customer_157,Pharma Drugs,Plant A,China,Australia,Sea,2023-04-21,2023-04-30,253,93.73,14237.5,23714.46,9476.96
10427,Customer_55,Pharma Drugs,Plant C,Germany,Australia,Sea,2024-05-31,2024-06-20,100,105.38,8532.09,10537.6,2005.51
10428,Customer_4,Steel Sheets,Plant C,India,Australia,Sea,2023-04-01,2023-04-19,216,437.68,77113.54,94539.36,17425.82
10429,Customer_196,Auto Parts,Plant C,USA,UAE,Road,2023-04-30,2023-05-18,341,490.13,127126.51,167132.76,40006.25
10430,Customer_408,Steel Sheets,Plant C,China,UK,Sea,2023-01-21,2023-02-01,480,498.27,202689.48,239170.76,36481.28
10431,Customer_125,Electronics,Plant C,Germany,UAE,Road,2023-09-28,2023-10-28,405,465.23,130285.93,188416.2,58130.27
10432,Customer_257,Steel Sheets,Plant A,USA,UK,Air,2024-02-28,2024-03-14,51,68.86,2142.21,3511.98,1369.77
10433,Customer_164,Steel Sheets,Plant B,Germany,USA,Road,2023-02-21,2023-03-10,330,30.6,7983.04,10098.32,2115.28
10434,Customer_89,Steel Sheets,Plant B,China,USA,Sea,2023-08-28,2023-09-03,316,285.65,60556.53,90265.2,29708.68
10435,Customer_278,Textiles,Plant B,Germany,USA,Sea,2023-05-31,2023-06-27,489,38.53,11803.02,18842.64,7039.62
10436,Customer_222,Auto Parts,Plant B,Vietnam,UK,Sea,2023-09-11,2023-09-24,208,333.98,56548.26,69468.45,12920.19
10437,Customer_54,Textiles,Plant C,USA,USA,Sea,2023-10-28,2023-11-05,272,482.39,110804.1,131210.02,20405.91
10438,Customer_88,Electronics,Plant A,Germany,USA,Air,2023-02-23,2023-03-23,103,84.59,7334.0,8712.56,1378.56
10439,Customer_274,Steel Sheets,Plant B,India,Australia,Air,2024-06-22,2024-07-01,181,456.8,52167.2,82681.49,30514.29
10440,Customer_67,Textiles,Plant A,Germany,Australia,Road,2023-07-12,2023-07-16,405,135.58,37816.01,54909.26,17093.25
10441,Customer_176,Electronics,Plant C,China,USA,Sea,2023-05-24,2023-06-11,408,74.3,18395.16,30313.05,11917.9
10442,Customer_89,Electronics,Plant A,India,Australia,Road,2023-10-03,2023-10-10,139,212.69,20578.43,29563.48,8985.06
10443,Customer_48,Auto Parts,Plant A,USA,USA,Sea,2024-05-18,2024-06-15,72,459.66,23144.83,33095.55,9950.72
10444,Customer_146,Steel Sheets,Plant C,India,UAE,Air,2024-03-20,2024-04-03,448,315.59,113875.02,141383.33,27508.31
10445,Customer_412,Electronics,Plant B,USA,Australia,Road,2023-04-23,2023-05-02,276,460.71,82141.89,127156.48,45014.59
10446,Customer_457,Electronics,Plant C,USA,UK,Sea,2023-04-16,2023-04-22,28,463.05,9456.81,12965.26,3508.46
10447,Customer_143,Auto Parts,Plant B,Germany,Australia,Road,2023-03-08,2023-04-03,386,276.13,73934.42,106586.42,32652.0
10448,Customer_26,Pharma Drugs,Plant B,Germany,UAE,Sea,2024-05-10,2024-06-01,31,441.57,9413.8,13688.65,4274.85
10449,Customer_495,Textiles,Plant A,Vietnam,USA,Air,2024-02-29,2024-03-13,489,486.85,165711.17,238068.94,72357.78
10450,Customer_365,Textiles,Plant B,India,Australia,Air,2023-10-04,2023-10-14,212,210.01,29037.38,44522.14,15484.76
10451,Customer_422,Electronics,Plant A,Vietnam,France,Air,2023-01-12,2023-02-10,355,380.7,111277.3,135149.48,23872.18
10452,Customer_495,Steel Sheets,Plant C,India,Australia,Air,2023-06-19,2023-07-16,225,242.19,35412.29,54493.63,19081.35
10453,Customer_339,Auto Parts,Plant A,India,UAE,Sea,2024-01-18,2024-02-16,224,247.43,39076.31,55425.26,16348.95
10454,Customer_159,Pharma Drugs,Plant A,Germany,France,Sea,2023-08-15,2023-09-06,122,212.41,15954.7,25913.52,9958.82
10455,Customer_128,Textiles,Plant A,USA,UK,Sea,2023-03-10,2023-03-12,391,255.32,74935.65,99830.84,24895.19
10456,Customer_186,Steel Sheets,Plant C,China,UAE,Road,2023-08-25,2023-09-12,247,122.47,21473.94,30251.3,8777.36
10457,Customer_467,Auto Parts,Plant C,China,Australia,Air,2023-08-31,2023-09-03,438,237.65,64253.14,104091.62,39838.47
10458,Customer_374,Textiles,Plant B,Germany,UAE,Sea,2024-06-08,2024-06-11,444,199.92,62703.16,88765.91,26062.75
10459,Customer_172,Textiles,Plant B,India,UAE,Road,2023-03-13,2023-04-11,30,41.79,946.43,1253.7,307.27
10460,Customer_254,Steel Sheets,Plant A,Vietnam,UAE,Sea,2024-06-06,2024-07-02,351,136.57,38569.59,47935.62,9366.03
10461,Customer_381,Steel Sheets,Plant B,USA,Australia,Air,2023-05-22,2023-05-31,178,464.59,62886.39,82697.49,19811.1
10462,Customer_177,Textiles,Plant B,China,UAE,Road,2023-02-14,2023-03-10,365,339.24,75845.06,123821.76,47976.69
10463,Customer_170,Auto Parts,Plant B,USA,USA,Air,2024-05-31,2024-06-17,401,482.97,160449.08,193671.24,33222.16
10464,Customer_147,Pharma Drugs,Plant B,Vietnam,Australia,Sea,2023-09-11,2023-09-14,266,499.13,93317.27,132768.8,39451.53
10465,Customer_392,Textiles,Plant C,China,France,Road,2023-01-14,2023-01-28,270,395.15,83773.06,106689.89,22916.84
10466,Customer_94,Pharma Drugs,Plant A,China,France,Sea,2024-05-03,2024-05-14,22,197.68,2825.5,4349.01,1523.51
10467,Customer_103,Textiles,Plant A,Vietnam,UK,Air,2023-03-26,2023-04-20,126,280.54,22326.74,35348.51,13021.77
10468,Customer_233,Pharma Drugs,Plant C,USA,UAE,Air,2023-11-15,2023-12-09,311,310.74,59636.06,96640.63,37004.58
10469,Customer_465,Steel Sheets,Plant B,USA,France,Sea,2024-04-21,2024-05-04,453,237.55,67334.27,107610.45,40276.18
10470,Customer_158,Steel Sheets,Plant C,China,UK,Road,2023-05-30,2023-06-22,352,45.77,12970.39,16111.08,3140.69
10471,Customer_92,Electronics,Plant A,USA,France,Road,2023-12-23,2024-01-09,301,191.89,43150.27,57759.32,14609.05
10472,Customer_298,Auto Parts,Plant B,India,UK,Air,2023-04-04,2023-04-09,465,299.79,95759.99,139404.35,43644.36
10473,Customer_435,Textiles,Plant A,China,USA,Sea,2024-02-09,2024-03-04,420,333.8,100823.55,140195.65,39372.1
10474,Customer_348,Auto Parts,Plant C,India,UK,Sea,2023-09-16,2023-09-18,333,69.46,16941.87,23128.78,6186.91
10475,Customer_395,Electronics,Plant B,Vietnam,UAE,Road,2023-04-11,2023-05-10,266,245.12,54251.56,65201.13,10949.57
10476,Customer_143,Electronics,Plant A,Vietnam,France,Sea,2023-06-26,2023-07-12,46,349.7,9675.06,16085.98,6410.91
10477,Customer_54,Electronics,Plant C,China,France,Road,2023-08-21,2023-09-02,454,105.04,37200.16,47689.37,10489.21
10478,Customer_117,Auto Parts,Plant B,Vietnam,UAE,Sea,2023-11-17,2023-12-06,414,206.39,68820.52,85445.36,16624.84
10479,Customer_233,Steel Sheets,Plant B,Germany,USA,Air,2024-05-23,2024-06-03,311,167.8,34021.62,52186.32,18164.7
10480,Customer_319,Electronics,Plant B,Vietnam,France,Road,2024-04-13,2024-04-19,177,409.85,57031.22,72543.66,15512.44
10481,Customer_419,Electronics,Plant C,USA,Australia,Sea,2023-09-24,2023-10-13,353,461.05,119847.32,162751.44,42904.11
10482,Customer_260,Electronics,Plant B,India,Australia,Road,2023-05-30,2023-06-23,234,271.55,46712.15,63542.88,16830.73
10483,Customer_196,Steel Sheets,Plant B,USA,Australia,Sea,2024-04-13,2024-05-04,44,174.22,6423.42,7665.62,1242.2
10484,Customer_27,Pharma Drugs,Plant A,USA,UK,Road,2023-06-14,2023-07-05,437,183.69,53937.97,80270.37,26332.4
10485,Customer_279,Steel Sheets,Plant C,China,Australia,Air,2024-01-16,2024-02-12,372,152.47,34949.34,56718.67,21769.33
10486,Customer_87,Textiles,Plant B,China,UK,Air,2023-06-05,2023-06-26,171,237.29,25480.75,40576.71,15095.95
10487,Customer_228,Steel Sheets,Plant B,USA,UK,Road,2023-12-28,2024-01-19,153,237.77,23212.92,36379.34,13166.42
10488,Customer_125,Textiles,Plant C,Germany,UK,Air,2023-09-10,2023-10-05,68,283.28,13895.97,19263.1,5367.13
10489,Customer_188,Electronics,Plant B,India,USA,Road,2024-05-03,2024-05-15,280,161.32,31273.92,45170.19,13896.28
10490,Customer_122,Electronics,Plant C,China,UK,Road,2024-06-10,2024-06-12,317,171.27,41135.11,54293.11,13157.99
10491,Customer_493,Auto Parts,Plant A,USA,France,Air,2023-06-23,2023-06-26,374,31.4,7736.42,11742.65,4006.23
10492,Customer_340,Pharma Drugs,Plant B,Germany,USA,Sea,2023-07-21,2023-08-07,478,110.23,41078.05,52691.43,11613.37
10493,Customer_459,Pharma Drugs,Plant C,Germany,UK,Air,2023-09-02,2023-09-29,494,132.78,41778.9,65592.67,23813.77
10494,Customer_307,Pharma Drugs,Plant B,India,UK,Sea,2023-12-22,2024-01-07,487,445.83,137887.69,217120.17,79232.48
10495,Customer_146,Steel Sheets,Plant C,China,UK,Road,2023-03-07,2023-03-15,478,91.14,33726.25,43564.79,9838.54
10496,Customer_434,Textiles,Plant B,China,Australia,Air,2024-03-11,2024-03-15,257,87.77,14550.11,22556.2,8006.08
10497,Customer_304,Steel Sheets,Plant A,Vietnam,UAE,Sea,2024-02-29,2024-03-21,154,121.62,12280.13,18729.43,6449.3
10498,Customer_212,Textiles,Plant C,Vietnam,UK,Sea,2023-10-06,2023-10-16,227,334.16,59611.18,75854.56,16243.37
10499,Customer_422,Auto Parts,Plant C,China,France,Sea,2024-02-12,2024-02-16,176,176.28,25368.82,31024.48,5655.65
10500,Customer_346,Steel Sheets,Plant C,USA,France,Road,2023-10-03,2023-10-31,131,357.88,31286.65,46882.09,15595.44
10501,Customer_27,Auto Parts,Plant A,Germany,USA,Sea,2024-06-14,2024-06-24,82,289.49,15718.47,23738.13,8019.67
10502,Customer_466,Pharma Drugs,Plant B,Germany,UAE,Road,2023-05-22,2023-06-09,438,253.66,90161.85,111105.08,20943.23
10503,Customer_130,Electronics,Plant A,USA,Australia,Road,2023-07-27,2023-07-31,134,448.75,38787.18,60132.25,21345.07
10504,Customer_436,Pharma Drugs,Plant C,India,France,Sea,2023-04-27,2023-05-10,186,427.39,64398.71,79495.33,15096.62
10505,Customer_40,Textiles,Plant A,India,UK,Sea,2023-01-27,2023-02-10,334,254.62,67860.3,85044.49,17184.19
10506,Customer_351,Electronics,Plant B,Germany,UAE,Air,2023-02-16,2023-03-01,357,361.87,106737.78,129187.13,22449.36
10507,Customer_292,Pharma Drugs,Plant A,China,UK,Sea,2023-01-19,2023-01-24,308,54.43,11931.15,16764.51,4833.36
10508,Customer_287,Electronics,Plant C,Germany,UAE,Air,2024-01-25,2024-02-02,271,315.04,62251.81,85374.83,23123.02
10509,Customer_72,Textiles,Plant B,Germany,USA,Road,2023-12-24,2024-01-22,93,71.57,4219.86,6656.41,2436.56
10510,Customer_146,Auto Parts,Plant C,Vietnam,France,Sea,2023-08-24,2023-09-15,269,442.27,89340.39,118970.2,29629.82
10511,Customer_118,Textiles,Plant B,Vietnam,Australia,Sea,2024-05-07,2024-05-16,17,163.33,1941.66,2776.57,834.91
10512,Customer_143,Electronics,Plant A,China,UK,Road,2024-03-18,2024-03-28,444,284.91,79469.18,126499.9,47030.72
10513,Customer_347,Steel Sheets,Plant C,USA,France,Road,2024-02-01,2024-02-03,400,25.64,8682.86,10257.79,1574.94
10514,Customer_287,Electronics,Plant A,Vietnam,UK,Road,2023-12-27,2024-01-14,364,150.12,43806.46,54644.2,10837.74
10515,Customer_88,Pharma Drugs,Plant B,China,USA,Road,2024-04-15,2024-04-18,197,217.57,33929.26,42860.76,8931.5
10516,Customer_48,Auto Parts,Plant A,China,UAE,Road,2023-09-04,2023-09-30,277,184.1,34702.48,50995.57,16293.09
10517,Customer_84,Textiles,Plant A,Vietnam,Australia,Air,2023-10-12,2023-10-30,13,428.3,3977.34,5567.84,1590.5
10518,Customer_251,Steel Sheets,Plant C,Germany,USA,Sea,2023-07-21,2023-08-11,155,355.82,40781.28,55152.46,14371.17
10519,Customer_153,Steel Sheets,Plant B,Germany,USA,Road,2023-05-01,2023-05-06,76,482.93,24901.4,36702.8,11801.4
10520,Customer_303,Auto Parts,Plant A,Vietnam,France,Air,2023-11-06,2023-11-18,80,29.92,1852.52,2393.77,541.25
10521,Customer_390,Pharma Drugs,Plant B,Germany,UK,Air,2023-02-23,2023-03-06,417,51.29,14601.42,21386.99,6785.58
10522,Customer_60,Electronics,Plant A,China,France,Sea,2024-03-05,2024-03-14,77,235.19,11093.46,18109.71,7016.25
10523,Customer_27,Auto Parts,Plant A,India,France,Air,2023-10-12,2023-10-29,159,55.2,5526.89,8776.05,3249.17
10524,Customer_293,Steel Sheets,Plant B,China,UAE,Road,2023-08-26,2023-09-24,343,73.96,20156.55,25366.78,5210.23
10525,Customer_183,Steel Sheets,Plant B,Germany,USA,Air,2024-03-14,2024-04-13,384,121.78,34681.37,46763.01,12081.64
10526,Customer_491,Textiles,Plant A,Germany,France,Air,2023-04-20,2023-05-11,296,249.04,60366.14,73716.42,13350.28
10527,Customer_356,Pharma Drugs,Plant B,USA,Australia,Air,2024-01-05,2024-01-07,131,56.77,5909.08,7436.77,1527.69
10528,Customer_465,Auto Parts,Plant A,India,France,Air,2023-05-08,2023-06-02,135,211.99,20991.58,28618.71,7627.13
10529,Customer_244,Pharma Drugs,Plant A,China,UAE,Sea,2024-03-04,2024-03-06,221,62.22,9784.28,13750.21,3965.93
10530,Customer_194,Electronics,Plant B,China,UK,Sea,2024-03-18,2024-04-09,473,145.74,53292.3,68933.82,15641.52
10531,Customer_107,Auto Parts,Plant C,India,UK,Sea,2024-06-21,2024-07-21,453,71.68,21914.14,32469.01,10554.87
10532,Customer_388,Auto Parts,Plant A,USA,USA,Road,2023-10-25,2023-11-18,17,388.46,4842.07,6603.85,1761.78
10533,Customer_314,Steel Sheets,Plant C,USA,UK,Road,2023-10-05,2023-10-17,334,472.99,101970.0,157978.61,56008.61
